SEQ,SITE_CODE,SITE_NAME,SEX,BIRTH_CNT,FATHER_AGE,MOTHER_AGE,UPDATE_DATE
48339,10010090,嘉義縣東石鄉,男,0,40～44歲,50歲以上,20210202
48340,10010090,嘉義縣東石鄉,女,0,40～44歲,未滿15歲,20210202
48341,10010090,嘉義縣東石鄉,女,0,40～44歲,15～19歲,20210202
48342,10010090,嘉義縣東石鄉,女,1,40～44歲,20～24歲,20210202
48343,10010090,嘉義縣東石鄉,女,0,40～44歲,25～29歲,20210202
48344,10010090,嘉義縣東石鄉,女,3,40～44歲,30～34歲,20210202
48345,10010090,嘉義縣東石鄉,女,3,40～44歲,35～39歲,20210202
48346,10010090,嘉義縣東石鄉,女,1,40～44歲,40～44歲,20210202
48347,10010090,嘉義縣東石鄉,女,0,40～44歲,45～49歲,20210202
48348,10010090,嘉義縣東石鄉,女,0,40～44歲,50歲以上,20210202
48349,10010090,嘉義縣東石鄉,男,0,45～49歲,未滿15歲,20210202
48350,10010090,嘉義縣東石鄉,男,0,45～49歲,15～19歲,20210202
48351,10010090,嘉義縣東石鄉,男,0,45～49歲,20～24歲,20210202
48352,10010090,嘉義縣東石鄉,男,0,45～49歲,25～29歲,20210202
48353,10010090,嘉義縣東石鄉,男,1,45～49歲,30～34歲,20210202
48354,10010090,嘉義縣東石鄉,男,1,45～49歲,35～39歲,20210202
48355,10010090,嘉義縣東石鄉,男,0,45～49歲,40～44歲,20210202
48356,10010090,嘉義縣東石鄉,男,0,45～49歲,45～49歲,20210202
48357,10010090,嘉義縣東石鄉,男,0,45～49歲,50歲以上,20210202
48358,10010090,嘉義縣東石鄉,女,0,45～49歲,未滿15歲,20210202
48359,10010090,嘉義縣東石鄉,女,0,45～49歲,15～19歲,20210202
48360,10010090,嘉義縣東石鄉,女,0,45～49歲,20～24歲,20210202
48361,10010090,嘉義縣東石鄉,女,0,45～49歲,25～29歲,20210202
48362,10010090,嘉義縣東石鄉,女,0,45～49歲,30～34歲,20210202
48363,10010090,嘉義縣東石鄉,女,2,45～49歲,35～39歲,20210202
48364,10010090,嘉義縣東石鄉,女,0,45～49歲,40～44歲,20210202
48365,10010090,嘉義縣東石鄉,女,0,45～49歲,45～49歲,20210202
48366,10010090,嘉義縣東石鄉,女,0,45～49歲,50歲以上,20210202
48367,10010090,嘉義縣東石鄉,男,0,50～54歲,未滿15歲,20210202
48368,10010090,嘉義縣東石鄉,男,0,50～54歲,15～19歲,20210202
48369,10010090,嘉義縣東石鄉,男,0,50～54歲,20～24歲,20210202
48370,10010090,嘉義縣東石鄉,男,0,50～54歲,25～29歲,20210202
48371,10010090,嘉義縣東石鄉,男,0,50～54歲,30～34歲,20210202
48372,10010090,嘉義縣東石鄉,男,0,50～54歲,35～39歲,20210202
48373,10010090,嘉義縣東石鄉,男,0,50～54歲,40～44歲,20210202
48374,10010090,嘉義縣東石鄉,男,0,50～54歲,45～49歲,20210202
48375,10010090,嘉義縣東石鄉,男,0,50～54歲,50歲以上,20210202
48376,10010090,嘉義縣東石鄉,女,0,50～54歲,未滿15歲,20210202
48377,10010090,嘉義縣東石鄉,女,0,50～54歲,15～19歲,20210202
48378,10010090,嘉義縣東石鄉,女,0,50～54歲,20～24歲,20210202
48379,10010090,嘉義縣東石鄉,女,0,50～54歲,25～29歲,20210202
48380,10010090,嘉義縣東石鄉,女,0,50～54歲,30～34歲,20210202
48381,10010090,嘉義縣東石鄉,女,1,50～54歲,35～39歲,20210202
48382,10010090,嘉義縣東石鄉,女,0,50～54歲,40～44歲,20210202
48383,10010090,嘉義縣東石鄉,女,0,50～54歲,45～49歲,20210202
48384,10010090,嘉義縣東石鄉,女,0,50～54歲,50歲以上,20210202
48385,10010090,嘉義縣東石鄉,男,0,55～59歲,未滿15歲,20210202
48386,10010090,嘉義縣東石鄉,男,0,55～59歲,15～19歲,20210202
48387,10010090,嘉義縣東石鄉,男,0,55～59歲,20～24歲,20210202
48388,10010090,嘉義縣東石鄉,男,0,55～59歲,25～29歲,20210202
48389,10010090,嘉義縣東石鄉,男,0,55～59歲,30～34歲,20210202
48390,10010090,嘉義縣東石鄉,男,0,55～59歲,35～39歲,20210202
48391,10010090,嘉義縣東石鄉,男,0,55～59歲,40～44歲,20210202
48392,10010090,嘉義縣東石鄉,男,0,55～59歲,45～49歲,20210202
48393,10010090,嘉義縣東石鄉,男,0,55～59歲,50歲以上,20210202
48394,10010090,嘉義縣東石鄉,女,0,55～59歲,未滿15歲,20210202
48395,10010090,嘉義縣東石鄉,女,0,55～59歲,15～19歲,20210202
48396,10010090,嘉義縣東石鄉,女,0,55～59歲,20～24歲,20210202
48397,10010090,嘉義縣東石鄉,女,0,55～59歲,25～29歲,20210202
48398,10010090,嘉義縣東石鄉,女,0,55～59歲,30～34歲,20210202
48399,10010090,嘉義縣東石鄉,女,0,55～59歲,35～39歲,20210202
48400,10010090,嘉義縣東石鄉,女,0,55～59歲,40～44歲,20210202
48401,10010090,嘉義縣東石鄉,女,0,55～59歲,45～49歲,20210202
48402,10010090,嘉義縣東石鄉,女,0,55～59歲,50歲以上,20210202
48403,10010090,嘉義縣東石鄉,男,0,60歲以上,未滿15歲,20210202
48404,10010090,嘉義縣東石鄉,男,0,60歲以上,15～19歲,20210202
48405,10010090,嘉義縣東石鄉,男,0,60歲以上,20～24歲,20210202
48406,10010090,嘉義縣東石鄉,男,0,60歲以上,25～29歲,20210202
48407,10010090,嘉義縣東石鄉,男,0,60歲以上,30～34歲,20210202
48408,10010090,嘉義縣東石鄉,男,0,60歲以上,35～39歲,20210202
48409,10010090,嘉義縣東石鄉,男,0,60歲以上,40～44歲,20210202
48410,10010090,嘉義縣東石鄉,男,0,60歲以上,45～49歲,20210202
48411,10010090,嘉義縣東石鄉,男,0,60歲以上,50歲以上,20210202
48412,10010090,嘉義縣東石鄉,女,0,60歲以上,未滿15歲,20210202
48413,10010090,嘉義縣東石鄉,女,0,60歲以上,15～19歲,20210202
48414,10010090,嘉義縣東石鄉,女,0,60歲以上,20～24歲,20210202
48415,10010090,嘉義縣東石鄉,女,0,60歲以上,25～29歲,20210202
48416,10010090,嘉義縣東石鄉,女,0,60歲以上,30～34歲,20210202
48417,10010090,嘉義縣東石鄉,女,0,60歲以上,35～39歲,20210202
48418,10010090,嘉義縣東石鄉,女,0,60歲以上,40～44歲,20210202
48419,10010090,嘉義縣東石鄉,女,0,60歲以上,45～49歲,20210202
48420,10010090,嘉義縣東石鄉,女,0,60歲以上,50歲以上,20210202
48421,10010100,嘉義縣義竹鄉,男,0,未滿20歲,未滿15歲,20210202
48422,10010100,嘉義縣義竹鄉,男,0,未滿20歲,15～19歲,20210202
48423,10010100,嘉義縣義竹鄉,男,0,未滿20歲,20～24歲,20210202
48424,10010100,嘉義縣義竹鄉,男,0,未滿20歲,25～29歲,20210202
48425,10010100,嘉義縣義竹鄉,男,0,未滿20歲,30～34歲,20210202
48426,10010100,嘉義縣義竹鄉,男,0,未滿20歲,35～39歲,20210202
48427,10010100,嘉義縣義竹鄉,男,0,未滿20歲,40～44歲,20210202
48428,10010100,嘉義縣義竹鄉,男,0,未滿20歲,45～49歲,20210202
48429,10010100,嘉義縣義竹鄉,男,0,未滿20歲,50歲以上,20210202
48430,10010100,嘉義縣義竹鄉,女,0,未滿20歲,未滿15歲,20210202
48431,10010100,嘉義縣義竹鄉,女,0,未滿20歲,15～19歲,20210202
48432,10010100,嘉義縣義竹鄉,女,0,未滿20歲,20～24歲,20210202
48433,10010100,嘉義縣義竹鄉,女,0,未滿20歲,25～29歲,20210202
48434,10010100,嘉義縣義竹鄉,女,0,未滿20歲,30～34歲,20210202
48435,10010100,嘉義縣義竹鄉,女,0,未滿20歲,35～39歲,20210202
48436,10010100,嘉義縣義竹鄉,女,0,未滿20歲,40～44歲,20210202
48437,10010100,嘉義縣義竹鄉,女,0,未滿20歲,45～49歲,20210202
48438,10010100,嘉義縣義竹鄉,女,0,未滿20歲,50歲以上,20210202
48439,10010100,嘉義縣義竹鄉,男,0,20～24歲,未滿15歲,20210202
48440,10010100,嘉義縣義竹鄉,男,0,20～24歲,15～19歲,20210202
48441,10010100,嘉義縣義竹鄉,男,1,20～24歲,20～24歲,20210202
48442,10010100,嘉義縣義竹鄉,男,0,20～24歲,25～29歲,20210202
48443,10010100,嘉義縣義竹鄉,男,0,20～24歲,30～34歲,20210202
48444,10010100,嘉義縣義竹鄉,男,0,20～24歲,35～39歲,20210202
48445,10010100,嘉義縣義竹鄉,男,0,20～24歲,40～44歲,20210202
48446,10010100,嘉義縣義竹鄉,男,0,20～24歲,45～49歲,20210202
48447,10010100,嘉義縣義竹鄉,男,0,20～24歲,50歲以上,20210202
48448,10010100,嘉義縣義竹鄉,女,0,20～24歲,未滿15歲,20210202
48449,10010100,嘉義縣義竹鄉,女,0,20～24歲,15～19歲,20210202
48450,10010100,嘉義縣義竹鄉,女,3,20～24歲,20～24歲,20210202
48451,10010100,嘉義縣義竹鄉,女,2,20～24歲,25～29歲,20210202
48452,10010100,嘉義縣義竹鄉,女,0,20～24歲,30～34歲,20210202
48453,10010100,嘉義縣義竹鄉,女,0,20～24歲,35～39歲,20210202
48454,10010100,嘉義縣義竹鄉,女,0,20～24歲,40～44歲,20210202
48455,10010100,嘉義縣義竹鄉,女,0,20～24歲,45～49歲,20210202
48456,10010100,嘉義縣義竹鄉,女,0,20～24歲,50歲以上,20210202
48457,10010100,嘉義縣義竹鄉,男,0,25～29歲,未滿15歲,20210202
48458,10010100,嘉義縣義竹鄉,男,0,25～29歲,15～19歲,20210202
48459,10010100,嘉義縣義竹鄉,男,5,25～29歲,20～24歲,20210202
48460,10010100,嘉義縣義竹鄉,男,5,25～29歲,25～29歲,20210202
48461,10010100,嘉義縣義竹鄉,男,0,25～29歲,30～34歲,20210202
48462,10010100,嘉義縣義竹鄉,男,1,25～29歲,35～39歲,20210202
48463,10010100,嘉義縣義竹鄉,男,0,25～29歲,40～44歲,20210202
48464,10010100,嘉義縣義竹鄉,男,0,25～29歲,45～49歲,20210202
48465,10010100,嘉義縣義竹鄉,男,0,25～29歲,50歲以上,20210202
48466,10010100,嘉義縣義竹鄉,女,0,25～29歲,未滿15歲,20210202
48467,10010100,嘉義縣義竹鄉,女,0,25～29歲,15～19歲,20210202
48468,10010100,嘉義縣義竹鄉,女,3,25～29歲,20～24歲,20210202
48469,10010100,嘉義縣義竹鄉,女,7,25～29歲,25～29歲,20210202
48470,10010100,嘉義縣義竹鄉,女,2,25～29歲,30～34歲,20210202
48471,10010100,嘉義縣義竹鄉,女,0,25～29歲,35～39歲,20210202
48472,10010100,嘉義縣義竹鄉,女,0,25～29歲,40～44歲,20210202
48473,10010100,嘉義縣義竹鄉,女,0,25～29歲,45～49歲,20210202
48474,10010100,嘉義縣義竹鄉,女,0,25～29歲,50歲以上,20210202
48475,10010100,嘉義縣義竹鄉,男,0,30～34歲,未滿15歲,20210202
48476,10010100,嘉義縣義竹鄉,男,0,30～34歲,15～19歲,20210202
48477,10010100,嘉義縣義竹鄉,男,1,30～34歲,20～24歲,20210202
48478,10010100,嘉義縣義竹鄉,男,10,30～34歲,25～29歲,20210202
48479,10010100,嘉義縣義竹鄉,男,10,30～34歲,30～34歲,20210202
48480,10010100,嘉義縣義竹鄉,男,0,30～34歲,35～39歲,20210202
48481,10010100,嘉義縣義竹鄉,男,0,30～34歲,40～44歲,20210202
48482,10010100,嘉義縣義竹鄉,男,0,30～34歲,45～49歲,20210202
48483,10010100,嘉義縣義竹鄉,男,0,30～34歲,50歲以上,20210202
48484,10010100,嘉義縣義竹鄉,女,0,30～34歲,未滿15歲,20210202
48485,10010100,嘉義縣義竹鄉,女,0,30～34歲,15～19歲,20210202
48486,10010100,嘉義縣義竹鄉,女,1,30～34歲,20～24歲,20210202
48487,10010100,嘉義縣義竹鄉,女,7,30～34歲,25～29歲,20210202
48488,10010100,嘉義縣義竹鄉,女,12,30～34歲,30～34歲,20210202
48489,10010100,嘉義縣義竹鄉,女,2,30～34歲,35～39歲,20210202
48490,10010100,嘉義縣義竹鄉,女,0,30～34歲,40～44歲,20210202
48491,10010100,嘉義縣義竹鄉,女,0,30～34歲,45～49歲,20210202
48492,10010100,嘉義縣義竹鄉,女,0,30～34歲,50歲以上,20210202
48493,10010100,嘉義縣義竹鄉,男,0,35～39歲,未滿15歲,20210202
48494,10010100,嘉義縣義竹鄉,男,0,35～39歲,15～19歲,20210202
48495,10010100,嘉義縣義竹鄉,男,0,35～39歲,20～24歲,20210202
48496,10010100,嘉義縣義竹鄉,男,0,35～39歲,25～29歲,20210202
48497,10010100,嘉義縣義竹鄉,男,1,35～39歲,30～34歲,20210202
48498,10010100,嘉義縣義竹鄉,男,6,35～39歲,35～39歲,20210202
48499,10010100,嘉義縣義竹鄉,男,1,35～39歲,40～44歲,20210202
48500,10010100,嘉義縣義竹鄉,男,0,35～39歲,45～49歲,20210202
48501,10010100,嘉義縣義竹鄉,男,0,35～39歲,50歲以上,20210202
48502,10010100,嘉義縣義竹鄉,女,0,35～39歲,未滿15歲,20210202
48503,10010100,嘉義縣義竹鄉,女,0,35～39歲,15～19歲,20210202
48504,10010100,嘉義縣義竹鄉,女,1,35～39歲,20～24歲,20210202
48505,10010100,嘉義縣義竹鄉,女,1,35～39歲,25～29歲,20210202
48506,10010100,嘉義縣義竹鄉,女,4,35～39歲,30～34歲,20210202
48507,10010100,嘉義縣義竹鄉,女,1,35～39歲,35～39歲,20210202
48508,10010100,嘉義縣義竹鄉,女,0,35～39歲,40～44歲,20210202
48509,10010100,嘉義縣義竹鄉,女,0,35～39歲,45～49歲,20210202
48510,10010100,嘉義縣義竹鄉,女,0,35～39歲,50歲以上,20210202
48511,10010100,嘉義縣義竹鄉,男,0,40～44歲,未滿15歲,20210202
48512,10010100,嘉義縣義竹鄉,男,0,40～44歲,15～19歲,20210202
48513,10010100,嘉義縣義竹鄉,男,0,40～44歲,20～24歲,20210202
48514,10010100,嘉義縣義竹鄉,男,0,40～44歲,25～29歲,20210202
48515,10010100,嘉義縣義竹鄉,男,0,40～44歲,30～34歲,20210202
48516,10010100,嘉義縣義竹鄉,男,4,40～44歲,35～39歲,20210202
48517,10010100,嘉義縣義竹鄉,男,0,40～44歲,40～44歲,20210202
48518,10010100,嘉義縣義竹鄉,男,0,40～44歲,45～49歲,20210202
48519,10010100,嘉義縣義竹鄉,男,0,40～44歲,50歲以上,20210202
48520,10010100,嘉義縣義竹鄉,女,0,40～44歲,未滿15歲,20210202
48521,10010100,嘉義縣義竹鄉,女,1,40～44歲,15～19歲,20210202
48522,10010100,嘉義縣義竹鄉,女,0,40～44歲,20～24歲,20210202
48523,10010100,嘉義縣義竹鄉,女,0,40～44歲,25～29歲,20210202
48524,10010100,嘉義縣義竹鄉,女,0,40～44歲,30～34歲,20210202
48525,10010100,嘉義縣義竹鄉,女,1,40～44歲,35～39歲,20210202
48526,10010100,嘉義縣義竹鄉,女,2,40～44歲,40～44歲,20210202
48527,10010100,嘉義縣義竹鄉,女,0,40～44歲,45～49歲,20210202
48528,10010100,嘉義縣義竹鄉,女,0,40～44歲,50歲以上,20210202
48529,10010100,嘉義縣義竹鄉,男,0,45～49歲,未滿15歲,20210202
48530,10010100,嘉義縣義竹鄉,男,0,45～49歲,15～19歲,20210202
48531,10010100,嘉義縣義竹鄉,男,0,45～49歲,20～24歲,20210202
48532,10010100,嘉義縣義竹鄉,男,0,45～49歲,25～29歲,20210202
48533,10010100,嘉義縣義竹鄉,男,0,45～49歲,30～34歲,20210202
48534,10010100,嘉義縣義竹鄉,男,2,45～49歲,35～39歲,20210202
48535,10010100,嘉義縣義竹鄉,男,0,45～49歲,40～44歲,20210202
48536,10010100,嘉義縣義竹鄉,男,1,45～49歲,45～49歲,20210202
48537,10010100,嘉義縣義竹鄉,男,0,45～49歲,50歲以上,20210202
48538,10010100,嘉義縣義竹鄉,女,0,45～49歲,未滿15歲,20210202
48539,10010100,嘉義縣義竹鄉,女,0,45～49歲,15～19歲,20210202
48540,10010100,嘉義縣義竹鄉,女,0,45～49歲,20～24歲,20210202
48541,10010100,嘉義縣義竹鄉,女,0,45～49歲,25～29歲,20210202
48542,10010100,嘉義縣義竹鄉,女,0,45～49歲,30～34歲,20210202
48543,10010100,嘉義縣義竹鄉,女,2,45～49歲,35～39歲,20210202
48544,10010100,嘉義縣義竹鄉,女,0,45～49歲,40～44歲,20210202
48545,10010100,嘉義縣義竹鄉,女,0,45～49歲,45～49歲,20210202
48546,10010100,嘉義縣義竹鄉,女,0,45～49歲,50歲以上,20210202
48547,10010100,嘉義縣義竹鄉,男,0,50～54歲,未滿15歲,20210202
48548,10010100,嘉義縣義竹鄉,男,0,50～54歲,15～19歲,20210202
48549,10010100,嘉義縣義竹鄉,男,0,50～54歲,20～24歲,20210202
48550,10010100,嘉義縣義竹鄉,男,1,50～54歲,25～29歲,20210202
48551,10010100,嘉義縣義竹鄉,男,0,50～54歲,30～34歲,20210202
48552,10010100,嘉義縣義竹鄉,男,0,50～54歲,35～39歲,20210202
48553,10010100,嘉義縣義竹鄉,男,0,50～54歲,40～44歲,20210202
48554,10010100,嘉義縣義竹鄉,男,0,50～54歲,45～49歲,20210202
48555,10010100,嘉義縣義竹鄉,男,0,50～54歲,50歲以上,20210202
48556,10010100,嘉義縣義竹鄉,女,0,50～54歲,未滿15歲,20210202
48557,10010100,嘉義縣義竹鄉,女,0,50～54歲,15～19歲,20210202
48558,10010100,嘉義縣義竹鄉,女,0,50～54歲,20～24歲,20210202
48559,10010100,嘉義縣義竹鄉,女,0,50～54歲,25～29歲,20210202
48560,10010100,嘉義縣義竹鄉,女,1,50～54歲,30～34歲,20210202
48561,10010100,嘉義縣義竹鄉,女,0,50～54歲,35～39歲,20210202
48562,10010100,嘉義縣義竹鄉,女,0,50～54歲,40～44歲,20210202
48563,10010100,嘉義縣義竹鄉,女,0,50～54歲,45～49歲,20210202
48564,10010100,嘉義縣義竹鄉,女,0,50～54歲,50歲以上,20210202
48565,10010100,嘉義縣義竹鄉,男,0,55～59歲,未滿15歲,20210202
48566,10010100,嘉義縣義竹鄉,男,0,55～59歲,15～19歲,20210202
48567,10010100,嘉義縣義竹鄉,男,0,55～59歲,20～24歲,20210202
48568,10010100,嘉義縣義竹鄉,男,0,55～59歲,25～29歲,20210202
48569,10010100,嘉義縣義竹鄉,男,0,55～59歲,30～34歲,20210202
48570,10010100,嘉義縣義竹鄉,男,0,55～59歲,35～39歲,20210202
48571,10010100,嘉義縣義竹鄉,男,0,55～59歲,40～44歲,20210202
48572,10010100,嘉義縣義竹鄉,男,0,55～59歲,45～49歲,20210202
48573,10010100,嘉義縣義竹鄉,男,0,55～59歲,50歲以上,20210202
48574,10010100,嘉義縣義竹鄉,女,0,55～59歲,未滿15歲,20210202
48575,10010100,嘉義縣義竹鄉,女,0,55～59歲,15～19歲,20210202
48576,10010100,嘉義縣義竹鄉,女,0,55～59歲,20～24歲,20210202
48577,10010100,嘉義縣義竹鄉,女,0,55～59歲,25～29歲,20210202
48578,10010100,嘉義縣義竹鄉,女,0,55～59歲,30～34歲,20210202
48579,10010100,嘉義縣義竹鄉,女,0,55～59歲,35～39歲,20210202
48580,10010100,嘉義縣義竹鄉,女,0,55～59歲,40～44歲,20210202
48581,10010100,嘉義縣義竹鄉,女,0,55～59歲,45～49歲,20210202
48582,10010100,嘉義縣義竹鄉,女,0,55～59歲,50歲以上,20210202
48583,10010100,嘉義縣義竹鄉,男,0,60歲以上,未滿15歲,20210202
48584,10010100,嘉義縣義竹鄉,男,0,60歲以上,15～19歲,20210202
48585,10010100,嘉義縣義竹鄉,男,0,60歲以上,20～24歲,20210202
48586,10010100,嘉義縣義竹鄉,男,0,60歲以上,25～29歲,20210202
48587,10010100,嘉義縣義竹鄉,男,0,60歲以上,30～34歲,20210202
48588,10010100,嘉義縣義竹鄉,男,0,60歲以上,35～39歲,20210202
48589,10010100,嘉義縣義竹鄉,男,0,60歲以上,40～44歲,20210202
48590,10010100,嘉義縣義竹鄉,男,0,60歲以上,45～49歲,20210202
48591,10010100,嘉義縣義竹鄉,男,0,60歲以上,50歲以上,20210202
48592,10010100,嘉義縣義竹鄉,女,0,60歲以上,未滿15歲,20210202
48593,10010100,嘉義縣義竹鄉,女,0,60歲以上,15～19歲,20210202
48594,10010100,嘉義縣義竹鄉,女,0,60歲以上,20～24歲,20210202
48595,10010100,嘉義縣義竹鄉,女,0,60歲以上,25～29歲,20210202
48596,10010100,嘉義縣義竹鄉,女,0,60歲以上,30～34歲,20210202
48597,10010100,嘉義縣義竹鄉,女,0,60歲以上,35～39歲,20210202
48598,10010100,嘉義縣義竹鄉,女,0,60歲以上,40～44歲,20210202
48599,10010100,嘉義縣義竹鄉,女,0,60歲以上,45～49歲,20210202
48600,10010100,嘉義縣義竹鄉,女,0,60歲以上,50歲以上,20210202
48601,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,未滿15歲,20210202
48602,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,15～19歲,20210202
48603,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,20～24歲,20210202
48604,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,25～29歲,20210202
48605,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,30～34歲,20210202
48606,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,35～39歲,20210202
48607,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,40～44歲,20210202
48608,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,45～49歲,20210202
48609,10010110,嘉義縣鹿草鄉,男,0,未滿20歲,50歲以上,20210202
48610,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,未滿15歲,20210202
48611,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,15～19歲,20210202
48612,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,20～24歲,20210202
48613,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,25～29歲,20210202
48614,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,30～34歲,20210202
48615,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,35～39歲,20210202
48616,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,40～44歲,20210202
48617,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,45～49歲,20210202
48618,10010110,嘉義縣鹿草鄉,女,0,未滿20歲,50歲以上,20210202
48619,10010110,嘉義縣鹿草鄉,男,0,20～24歲,未滿15歲,20210202
48620,10010110,嘉義縣鹿草鄉,男,0,20～24歲,15～19歲,20210202
48621,10010110,嘉義縣鹿草鄉,男,7,20～24歲,20～24歲,20210202
48622,10010110,嘉義縣鹿草鄉,男,1,20～24歲,25～29歲,20210202
48623,10010110,嘉義縣鹿草鄉,男,0,20～24歲,30～34歲,20210202
48624,10010110,嘉義縣鹿草鄉,男,0,20～24歲,35～39歲,20210202
48625,10010110,嘉義縣鹿草鄉,男,0,20～24歲,40～44歲,20210202
48626,10010110,嘉義縣鹿草鄉,男,0,20～24歲,45～49歲,20210202
48627,10010110,嘉義縣鹿草鄉,男,0,20～24歲,50歲以上,20210202
48628,10010110,嘉義縣鹿草鄉,女,0,20～24歲,未滿15歲,20210202
48629,10010110,嘉義縣鹿草鄉,女,0,20～24歲,15～19歲,20210202
48630,10010110,嘉義縣鹿草鄉,女,2,20～24歲,20～24歲,20210202
48631,10010110,嘉義縣鹿草鄉,女,1,20～24歲,25～29歲,20210202
48632,10010110,嘉義縣鹿草鄉,女,0,20～24歲,30～34歲,20210202
48633,10010110,嘉義縣鹿草鄉,女,0,20～24歲,35～39歲,20210202
48634,10010110,嘉義縣鹿草鄉,女,0,20～24歲,40～44歲,20210202
48635,10010110,嘉義縣鹿草鄉,女,0,20～24歲,45～49歲,20210202
48636,10010110,嘉義縣鹿草鄉,女,0,20～24歲,50歲以上,20210202
48637,10010110,嘉義縣鹿草鄉,男,0,25～29歲,未滿15歲,20210202
48638,10010110,嘉義縣鹿草鄉,男,0,25～29歲,15～19歲,20210202
48639,10010110,嘉義縣鹿草鄉,男,3,25～29歲,20～24歲,20210202
48640,10010110,嘉義縣鹿草鄉,男,8,25～29歲,25～29歲,20210202
48641,10010110,嘉義縣鹿草鄉,男,1,25～29歲,30～34歲,20210202
48642,10010110,嘉義縣鹿草鄉,男,0,25～29歲,35～39歲,20210202
48643,10010110,嘉義縣鹿草鄉,男,0,25～29歲,40～44歲,20210202
48644,10010110,嘉義縣鹿草鄉,男,0,25～29歲,45～49歲,20210202
48645,10010110,嘉義縣鹿草鄉,男,0,25～29歲,50歲以上,20210202
48646,10010110,嘉義縣鹿草鄉,女,0,25～29歲,未滿15歲,20210202
48647,10010110,嘉義縣鹿草鄉,女,0,25～29歲,15～19歲,20210202
48648,10010110,嘉義縣鹿草鄉,女,2,25～29歲,20～24歲,20210202
48649,10010110,嘉義縣鹿草鄉,女,5,25～29歲,25～29歲,20210202
48650,10010110,嘉義縣鹿草鄉,女,1,25～29歲,30～34歲,20210202
48651,10010110,嘉義縣鹿草鄉,女,0,25～29歲,35～39歲,20210202
48652,10010110,嘉義縣鹿草鄉,女,0,25～29歲,40～44歲,20210202
48653,10010110,嘉義縣鹿草鄉,女,0,25～29歲,45～49歲,20210202
48654,10010110,嘉義縣鹿草鄉,女,0,25～29歲,50歲以上,20210202
48655,10010110,嘉義縣鹿草鄉,男,0,30～34歲,未滿15歲,20210202
48656,10010110,嘉義縣鹿草鄉,男,0,30～34歲,15～19歲,20210202
48657,10010110,嘉義縣鹿草鄉,男,3,30～34歲,20～24歲,20210202
48658,10010110,嘉義縣鹿草鄉,男,5,30～34歲,25～29歲,20210202
48659,10010110,嘉義縣鹿草鄉,男,4,30～34歲,30～34歲,20210202
48660,10010110,嘉義縣鹿草鄉,男,3,30～34歲,35～39歲,20210202
48661,10010110,嘉義縣鹿草鄉,男,0,30～34歲,40～44歲,20210202
48662,10010110,嘉義縣鹿草鄉,男,0,30～34歲,45～49歲,20210202
48663,10010110,嘉義縣鹿草鄉,男,0,30～34歲,50歲以上,20210202
48664,10010110,嘉義縣鹿草鄉,女,0,30～34歲,未滿15歲,20210202
48665,10010110,嘉義縣鹿草鄉,女,0,30～34歲,15～19歲,20210202
48666,10010110,嘉義縣鹿草鄉,女,1,30～34歲,20～24歲,20210202
48667,10010110,嘉義縣鹿草鄉,女,3,30～34歲,25～29歲,20210202
48668,10010110,嘉義縣鹿草鄉,女,9,30～34歲,30～34歲,20210202
48669,10010110,嘉義縣鹿草鄉,女,0,30～34歲,35～39歲,20210202
48670,10010110,嘉義縣鹿草鄉,女,0,30～34歲,40～44歲,20210202
48671,10010110,嘉義縣鹿草鄉,女,0,30～34歲,45～49歲,20210202
48672,10010110,嘉義縣鹿草鄉,女,0,30～34歲,50歲以上,20210202
48673,10010110,嘉義縣鹿草鄉,男,0,35～39歲,未滿15歲,20210202
48674,10010110,嘉義縣鹿草鄉,男,0,35～39歲,15～19歲,20210202
48675,10010110,嘉義縣鹿草鄉,男,1,35～39歲,20～24歲,20210202
48676,10010110,嘉義縣鹿草鄉,男,3,35～39歲,25～29歲,20210202
48677,10010110,嘉義縣鹿草鄉,男,3,35～39歲,30～34歲,20210202
48678,10010110,嘉義縣鹿草鄉,男,3,35～39歲,35～39歲,20210202
48679,10010110,嘉義縣鹿草鄉,男,0,35～39歲,40～44歲,20210202
48680,10010110,嘉義縣鹿草鄉,男,0,35～39歲,45～49歲,20210202
48681,10010110,嘉義縣鹿草鄉,男,0,35～39歲,50歲以上,20210202
48682,10010110,嘉義縣鹿草鄉,女,0,35～39歲,未滿15歲,20210202
48683,10010110,嘉義縣鹿草鄉,女,0,35～39歲,15～19歲,20210202
48684,10010110,嘉義縣鹿草鄉,女,0,35～39歲,20～24歲,20210202
